System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Core C-States,System Pack C-States,System Pack C-States,System Pack C-States,System,System,System,System,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 0,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,Socket 1,SKT0dataIn,SKT0dataIn,SKT0dataIn,SKT0dataIn (percent),SKT0dataIn (percent),SKT0dataIn (percent),SKT1dataIn,SKT1dataIn,SKT1dataIn,SKT1dataIn (percent),SKT1dataIn (percent),SKT1dataIn (percent),SKT0trafficOut,SKT0trafficOut,SKT0trafficOut,SKT0trafficOut (percent),SKT0trafficOut (percent),SKT0trafficOut (percent),SKT1trafficOut,SKT1trafficOut,SKT1trafficOut,SKT1trafficOut (percent),SKT1trafficOut (percent),SKT1trafficOut (percent),SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Core C-State,SKT0 Package C-State,SKT0 Package C-State,SKT0 Package C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Core C-State,SKT1 Package C-State,SKT1 Package C-State,SKT1 Package C-State,Proc Energy (Joules),Proc Energy (Joules),DRAM Energy (Joules),DRAM Energy (Joules),LLCRDMISSLAT (ns),LLCRDMISSLAT (ns),UncFREQ (Ghz),UncFREQ (Ghz),
2026-03-16,00:53:28.676,0.36,0.36,1.00,1.00,11.35,29.46,0.56,0.86,0.0001,0.0004,7,0,75,16,82.35,2.86,51,0.00,0.00,81235.45,228443.93,2196.53,0.71,14.22,0.71,14.22,40749.74,0.48,78491.68,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.47,35.85,401.84,2.20,0.46,0.46,1.00,1.00,6.19,15.01,0.53,0.86,0.0001,0.0003,11,0,66,21, 40820,38244,1313,78.55,1.58,50,0.00,0.00,34,52858.37,114220.71,2196.53,0.93,18.51,0.93,18.51,0.25,0.25,1.00,1.00,5.16,14.46,0.59,0.85,0.0002,0.0005,3,0,85,11, 36192,2400,37008,3.80,1.28,65,0.00,0.00,35,28377.07,114223.23,2196.53,0.50,9.94,0.50,9.94,571.54,571.13,571.19,  2%,  2%,  2%,13014.13,13010.26,13011.49, 51%, 51%, 51%,17601.54,17604.02,17645.12, 70%, 70%, 70%,9089.24,8278.83,8272.93, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.82,138.65,25.71 ,10.13 ,305.21 ,519.57 ,2.20,2.20,
2026-03-16,00:53:29.676,0.36,0.36,1.00,1.00,11.47,29.55,0.56,0.86,0.0001,0.0004,7,0,75,16,82.53,2.77,51,0.00,0.00,81122.47,228232.08,2194.45,0.71,14.22,0.71,14.22,40829.86,0.48,78624.80,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.40,35.90,400.59,2.20,0.46,0.46,1.00,1.00,6.25,15.05,0.53,0.86,0.0001,0.0003,11,0,66,21, 42484,38365,1313,78.74,1.56,50,0.00,0.00,35,52778.28,114116.18,2194.45,0.92,18.50,0.92,18.50,0.25,0.25,1.00,1.00,5.22,14.50,0.59,0.85,0.0002,0.0005,3,0,85,11, 40040,2393,37108,3.80,1.22,65,0.00,0.00,35,28344.19,114115.90,2194.45,0.50,9.94,0.50,9.94,572.79,572.47,572.45,  2%,  2%,  2%,13039.54,13035.75,13036.86, 52%, 52%, 52%,17633.12,17635.58,17676.61, 70%, 70%, 70%,9102.90,8291.31,8285.28, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.90,138.50,25.77 ,10.12 ,304.36 ,518.57 ,2.20,2.20,
2026-03-16,00:53:30.676,0.36,0.36,1.00,1.00,11.46,29.52,0.56,0.86,0.0001,0.0004,8,0,75,16,82.31,2.79,51,0.00,0.00,81273.52,228226.30,2194.58,0.71,14.24,0.71,14.24,40717.45,0.48,78411.09,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.22,35.79,401.68,2.20,0.46,0.46,1.00,1.00,6.25,15.03,0.53,0.86,0.0001,0.0003,11,0,66,21, 40456,38285,1327,78.51,1.54,50,0.00,0.00,34,52854.43,114113.53,2194.58,0.93,18.53,0.93,18.53,0.25,0.25,1.00,1.00,5.21,14.49,0.59,0.85,0.0002,0.0005,3,0,84,11, 40352,2441,36985,3.80,1.25,65,0.00,0.00,35,28419.09,114112.77,2194.58,0.50,9.96,0.50,9.96,570.09,569.82,569.72,  2%,  2%,  2%,13004.68,13000.95,13002.19, 51%, 51%, 51%,17585.28,17587.94,17628.66, 70%, 70%, 70%,9078.48,8268.55,8262.18, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.75,138.48,25.68 ,10.10 ,305.20 ,518.66 ,2.20,2.20,
2026-03-16,00:53:31.675,0.35,0.35,1.00,1.00,11.40,29.37,0.56,0.86,0.0001,0.0004,7,0,75,16,82.27,3.01,51,0.00,0.00,80881.06,228116.46,2194.70,0.71,14.18,0.71,14.18,40612.27,0.48,78373.74,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.82,35.85,402.68,2.20,0.46,0.46,1.00,1.00,6.20,14.94,0.53,0.86,0.0001,0.0003,11,0,66,21, 41600,38097,1418,78.13,1.63,50,0.00,0.00,35,52553.27,114059.76,2194.70,0.92,18.43,0.92,18.43,0.25,0.25,1.00,1.00,5.20,14.42,0.59,0.85,0.0002,0.0005,3,0,85,11, 40716,2707,36773,4.14,1.38,65,0.00,0.00,35,28327.79,114056.70,2194.70,0.50,9.93,0.50,9.93,608.33,607.96,607.89,  2%,  2%,  2%,12931.45,12927.70,12928.94, 51%, 51%, 51%,17537.37,17540.10,17581.12, 70%, 70%, 70%,9110.74,8304.88,8299.52, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.62,138.20,25.63 ,10.22 ,306.75 ,518.77 ,2.20,2.20,
2026-03-16,00:53:32.675,0.36,0.36,1.00,1.00,11.46,29.47,0.56,0.86,0.0001,0.0004,7,0,75,16,82.41,2.80,51,0.00,0.00,81124.94,228137.61,2192.35,0.71,14.22,0.71,14.22,40779.43,0.48,78528.28,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.58,35.82,401.51,2.20,0.46,0.46,1.00,1.00,6.24,15.00,0.53,0.86,0.0001,0.0003,11,0,66,21, 39520,38302,1303,78.61,1.55,50,0.00,0.00,34,52804.93,114066.18,2192.35,0.93,18.52,0.93,18.52,0.25,0.25,1.00,1.00,5.22,14.47,0.59,0.86,0.0002,0.0005,3,0,85,11, 39520,2425,37045,3.80,1.24,65,0.00,0.00,35,28320.01,114071.43,2192.35,0.50,9.93,0.50,9.93,571.39,571.02,571.00,  2%,  2%,  2%,13024.04,13020.38,13021.59, 52%, 52%, 52%,17611.66,17614.07,17654.65, 70%, 70%, 70%,9091.47,8281.03,8275.39, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.54,138.05,25.69 ,10.13 ,304.88 ,518.71 ,2.20,2.20,
2026-03-16,00:53:33.674,0.36,0.36,1.00,1.00,11.52,29.51,0.55,0.86,0.0001,0.0004,8,0,75,16,82.39,2.74,51,0.00,0.00,81203.63,228172.04,2194.05,0.71,14.24,0.71,14.24,40765.44,0.48,78501.51,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.96,35.83,401.52,2.20,0.46,0.46,1.00,1.00,6.27,15.02,0.52,0.86,0.0001,0.0003,11,0,66,21, 41600,38307,1281,78.59,1.53,50,0.00,0.00,34,52840.00,114088.11,2194.05,0.93,18.53,0.93,18.53,0.25,0.25,1.00,1.00,5.25,14.49,0.59,0.86,0.0002,0.0005,3,0,84,11, 39936,2429,37021,3.80,1.21,65,0.00,0.00,35,28363.64,114083.94,2194.05,0.50,9.94,0.50,9.94,570.95,570.54,570.46,  2%,  2%,  2%,13019.90,13016.18,13017.42, 52%, 52%, 52%,17606.11,17607.67,17648.71, 70%, 70%, 70%,9088.07,8277.69,8273.26, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.96,138.00,25.72 ,10.11 ,305.01 ,518.51 ,2.20,2.20,
2026-03-16,00:53:34.675,0.36,0.36,1.00,1.00,11.47,29.52,0.56,0.86,0.0001,0.0004,7,0,75,16,82.45,2.83,51,0.00,0.00,81287.30,228469.81,2196.81,0.71,14.23,0.71,14.23,40797.38,0.48,78597.90,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.10,35.87,401.79,2.20,0.46,0.46,1.00,1.00,6.24,15.02,0.53,0.86,0.0001,0.0003,11,0,66,21, 41028,38325,1324,78.65,1.56,50,0.00,0.00,34,52880.32,114234.45,2196.81,0.93,18.52,0.93,18.52,0.25,0.25,1.00,1.00,5.22,14.49,0.59,0.85,0.0002,0.0005,3,0,85,11, 41184,2426,37056,3.80,1.28,65,0.00,0.00,35,28406.98,114235.37,2196.81,0.50,9.95,0.50,9.95,570.37,570.18,570.04,  2%,  2%,  2%,13030.97,13027.18,13028.64, 52%, 52%, 52%,17625.67,17628.32,17669.04, 70%, 70%, 70%,9100.75,8290.18,8283.94, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.16,137.94,25.74 ,10.13 ,305.02 ,519.63 ,2.20,2.20,
2026-03-16,00:53:35.676,0.36,0.36,1.00,1.00,11.52,29.55,0.55,0.86,0.0001,0.0004,8,0,75,16,82.36,2.79,51,0.00,0.00,81386.08,228414.88,2196.26,0.71,14.25,0.71,14.25,40749.00,0.48,78477.76,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.01,35.81,400.87,2.20,0.46,0.46,1.00,1.00,6.27,15.03,0.52,0.86,0.0001,0.0003,11,0,66,21, 41496,38313,1324,78.55,1.55,50,0.00,0.00,34,52929.26,114206.56,2196.26,0.93,18.54,0.93,18.54,0.25,0.25,1.00,1.00,5.25,14.51,0.59,0.85,0.0002,0.0005,4,0,84,11, 41860,2443,36992,3.80,1.24,65,0.00,0.00,35,28456.82,114208.32,2196.26,0.50,9.97,0.50,9.97,572.24,571.95,571.88,  2%,  2%,  2%,13013.10,13009.24,13010.59, 51%, 51%, 51%,17598.53,17600.76,17642.52, 70%, 70%, 70%,9087.59,8276.95,8271.42, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.86,138.15,25.69 ,10.12 ,304.05 ,518.14 ,2.20,2.20,
2026-03-16,00:53:36.675,0.35,0.35,1.00,1.00,11.57,29.41,0.55,0.86,0.0001,0.0004,7,0,75,16,81.62,3.18,51,0.00,0.00,80854.18,228062.72,2193.77,0.71,14.18,0.71,14.18,40692.91,0.48,79080.06,99.96,0.02,0.00,0.01,0.00,100.00,0.00,0.00,298.47,35.82,404.47,2.20,0.47,0.47,1.00,1.00,6.30,14.91,0.52,0.86,0.0001,0.0003,12,0,65,21, 39728,37674,1245,77.82,1.95,50,0.00,0.00,34,53072.30,114029.21,2193.77,0.93,18.62,0.93,18.61,0.24,0.24,1.00,1.00,5.27,14.50,0.58,0.85,0.0002,0.0005,3,0,85,10, 40612,2423,37038,3.79,1.23,66,0.00,0.00,35,27781.88,114033.51,2193.77,0.49,9.75,0.49,9.74,567.84,570.73,571.13,  2%,  2%,  2%,12996.76,12993.07,12993.39, 51%, 51%, 51%,17691.83,17696.82,17736.50, 70%, 70%, 70%,9191.09,8387.35,8376.47, 36%, 33%, 33%,99.96,0.01,0.00,0.03,0.00,100.00,0.00,0.00,99.97,0.03,0.00,0.00,0.00,100.00,0.00,0.00,160.80,137.67,25.68 ,10.15 ,306.75 ,520.50 ,2.20,2.20,
2026-03-16,00:53:37.676,0.36,0.36,1.00,1.00,11.50,29.24,0.55,0.86,0.0001,0.0004,8,0,75,16,81.71,3.05,50,0.00,0.00,81122.13,228400.69,2196.16,0.71,14.21,0.71,14.21,40938.48,0.48,78889.18,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.70,35.79,404.33,2.20,0.47,0.47,1.00,1.00,6.21,14.68,0.52,0.86,0.0001,0.0003,12,0,65,22, 41964,37396,1324,77.57,1.68,50,0.00,0.00,34,53616.97,114200.08,2196.16,0.94,18.78,0.94,18.78,0.24,0.24,1.00,1.00,5.29,14.56,0.58,0.85,0.0002,0.0005,3,0,85,10, 42536,2646,37189,4.14,1.37,66,0.00,0.00,35,27505.16,114200.61,2196.16,0.48,9.63,0.48,9.63,605.29,611.12,611.76,  2%,  2%,  2%,13039.26,13035.85,13035.20, 52%, 52%, 52%,17658.09,17663.92,17704.65, 70%, 70%, 70%,9166.01,8354.87,8341.64, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.93,137.77,25.54 ,10.25 ,305.30 ,518.42 ,2.20,2.20,
2026-03-16,00:53:38.676,0.36,0.36,1.00,1.00,11.53,29.26,0.55,0.85,0.0001,0.0004,8,0,75,16,81.79,2.80,50,0.00,0.00,81455.08,228405.68,2196.17,0.71,14.26,0.71,14.26,41081.05,0.49,78922.96,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.01,35.77,402.84,2.20,0.47,0.47,1.00,1.00,6.22,14.68,0.52,0.86,0.0001,0.0003,12,0,65,22, 40612,37579,1237,78.00,1.58,50,0.00,0.00,34,53886.24,114202.12,2196.17,0.94,18.87,0.94,18.87,0.24,0.24,1.00,1.00,5.31,14.58,0.58,0.85,0.0002,0.0005,3,0,85,10, 38012,2400,37440,3.79,1.22,66,0.00,0.00,35,27568.84,114203.56,2196.17,0.48,9.66,0.48,9.66,569.52,575.30,575.99,  2%,  2%,  2%,13122.58,13119.17,13118.49, 52%, 52%, 52%,17707.94,17713.78,17754.46, 70%, 70%, 70%,9131.31,8314.19,8301.28, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.14,137.87,25.64 ,10.13 ,302.84 ,518.21 ,2.20,2.20,
2026-03-16,00:53:39.677,0.36,0.36,1.00,1.00,11.47,29.36,0.55,0.86,0.0001,0.0004,8,0,75,16,81.90,2.80,50,0.00,0.00,81353.42,228427.42,2196.40,0.71,14.25,0.71,14.25,41133.93,0.49,79074.59,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.02,35.76,403.60,2.20,0.47,0.47,1.00,1.00,6.20,14.74,0.52,0.86,0.0001,0.0003,12,0,65,22, 40404,37590,1223,78.11,1.59,50,0.00,0.00,34,53852.32,114213.46,2196.40,0.94,18.86,0.94,18.86,0.24,0.24,1.00,1.00,5.27,14.62,0.59,0.85,0.0002,0.0005,3,0,85,10, 38272,2414,37514,3.79,1.21,66,0.00,0.00,35,27501.10,114213.97,2196.40,0.48,9.63,0.48,9.63,567.87,573.66,574.35,  2%,  2%,  2%,13141.81,13138.41,13137.83, 52%, 52%, 52%,17740.97,17746.33,17786.54, 70%, 70%, 71%,9149.51,8331.89,8319.33, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.20,137.82,25.63 ,10.13 ,304.12 ,518.69 ,2.20,2.20,
2026-03-16,00:53:40.677,0.36,0.36,1.00,1.00,11.43,29.28,0.55,0.86,0.0001,0.0004,8,0,75,16,81.68,2.82,50,0.00,0.00,81317.97,228188.01,2194.16,0.71,14.25,0.71,14.25,41011.93,0.49,78899.96,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.74,35.73,404.28,2.20,0.47,0.47,1.00,1.00,6.18,14.72,0.53,0.86,0.0001,0.0003,12,0,65,22, 41600,37521,1197,77.89,1.61,50,0.00,0.00,33,53809.71,114094.85,2194.16,0.94,18.86,0.94,18.86,0.24,0.24,1.00,1.00,5.25,14.56,0.59,0.85,0.0002,0.0005,3,0,85,10, 39936,2433,37379,3.79,1.21,66,0.00,0.00,35,27508.25,114093.16,2194.16,0.48,9.64,0.48,9.64,568.16,573.96,574.66,  2%,  2%,  2%,13100.89,13097.40,13096.86, 52%, 52%, 52%,17697.38,17702.78,17743.36, 70%, 70%, 70%,9132.80,8318.24,8305.40, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.04,137.70,25.62 ,10.11 ,304.74 ,519.08 ,2.20,2.20,
2026-03-16,00:53:41.677,0.36,0.36,1.00,1.00,11.45,29.38,0.56,0.86,0.0001,0.0004,8,0,75,16,81.73,2.78,50,0.00,0.00,81512.61,228361.38,2195.79,0.71,14.28,0.71,14.28,41054.38,0.49,78915.82,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.27,35.75,403.82,2.20,0.47,0.47,1.00,1.00,6.19,14.76,0.53,0.86,0.0001,0.0003,12,0,65,22, 41808,37511,1223,77.94,1.59,50,0.00,0.00,33,53912.16,114180.59,2195.79,0.94,18.89,0.94,18.89,0.24,0.24,1.00,1.00,5.26,14.62,0.59,0.85,0.0002,0.0005,3,0,85,10, 39000,2425,37416,3.80,1.20,66,0.00,0.00,34,27600.45,114180.79,2195.79,0.48,9.67,0.48,9.67,569.97,575.92,576.54,  2%,  2%,  2%,13113.17,13109.75,13109.04, 52%, 52%, 52%,17703.16,17708.84,17749.61, 70%, 70%, 70%,9133.06,8316.76,8304.40, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.44,137.83,25.62 ,10.13 ,304.46 ,518.20 ,2.20,2.20,
2026-03-16,00:53:42.678,0.36,0.36,1.00,1.00,11.51,29.36,0.55,0.86,0.0001,0.0004,8,0,75,16,81.79,2.77,50,0.00,0.00,81489.18,228390.22,2196.07,0.71,14.27,0.71,14.27,41067.89,0.49,79090.35,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.33,35.77,403.76,2.20,0.47,0.47,1.00,1.00,6.23,14.75,0.52,0.86,0.0001,0.0003,12,0,65,22, 42692,37563,1193,78.00,1.59,50,0.00,0.00,32,53917.58,114195.32,2196.07,0.94,18.89,0.94,18.89,0.24,0.24,1.00,1.00,5.28,14.61,0.58,0.85,0.0002,0.0005,3,0,85,10, 39364,2466,37421,3.79,1.18,66,0.00,0.00,35,27571.60,114194.90,2196.07,0.48,9.66,0.48,9.66,567.39,573.10,573.68,  2%,  2%,  2%,13120.34,13116.90,13116.48, 52%, 52%, 52%,17735.82,17741.23,17781.06, 70%, 70%, 71%,9157.57,8344.02,8330.65, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.41,137.93,25.63 ,10.13 ,304.58 ,518.17 ,2.20,2.20,
2026-03-16,00:53:43.678,0.36,0.36,1.00,1.00,11.48,29.34,0.55,0.86,0.0001,0.0004,8,0,75,16,81.79,2.77,50,0.00,0.00,81349.08,228222.65,2194.43,0.71,14.26,0.71,14.26,41075.47,0.49,79016.01,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.13,35.76,403.37,2.20,0.47,0.47,1.00,1.00,6.20,14.74,0.52,0.86,0.0001,0.0003,12,0,65,22, 41496,37526,1228,78.00,1.57,50,0.00,0.00,33,53840.37,114111.34,2194.43,0.94,18.87,0.94,18.87,0.24,0.24,1.00,1.00,5.28,14.60,0.58,0.85,0.0002,0.0005,3,0,85,10, 40768,2420,37474,3.79,1.20,66,0.00,0.00,35,27508.71,114111.30,2194.43,0.48,9.64,0.48,9.64,568.41,574.35,575.04,  2%,  2%,  2%,13121.73,13118.23,13117.71, 52%, 52%, 52%,17723.46,17728.50,17769.61, 70%, 70%, 71%,9146.52,8330.52,8317.40, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.13,138.00,25.64 ,10.11 ,304.21 ,518.00 ,2.20,2.20,
2026-03-16,00:53:44.679,0.36,0.36,1.00,1.00,11.41,29.26,0.56,0.86,0.0001,0.0004,8,0,75,16,81.73,2.88,50,0.00,0.00,81380.92,228467.41,2196.80,0.71,14.25,0.71,14.25,41039.08,0.49,78983.04,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.22,35.82,404.64,2.20,0.47,0.47,1.00,1.00,6.17,14.70,0.53,0.86,0.0001,0.0003,12,0,65,22, 41340,37538,1223,77.94,1.63,50,0.00,0.00,33,53871.34,114233.61,2196.80,0.94,18.86,0.94,18.86,0.24,0.24,1.00,1.00,5.24,14.56,0.59,0.85,0.0002,0.0005,3,0,85,10, 39364,2420,37423,3.79,1.26,66,0.00,0.00,34,27509.58,114233.80,2196.80,0.48,9.63,0.48,9.63,568.00,573.75,574.47,  2%,  2%,  2%,13110.08,13106.68,13106.09, 52%, 52%, 52%,17713.71,17719.73,17759.82, 70%, 70%, 70%,9144.21,8329.56,8316.02, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.20,138.02,25.69 ,10.13 ,305.48 ,518.69 ,2.20,2.20,
2026-03-16,00:53:45.678,0.36,0.36,1.00,1.00,11.51,29.35,0.55,0.86,0.0001,0.0004,8,0,75,16,81.71,2.80,50,0.00,0.00,81318.21,228193.20,2194.19,0.71,14.25,0.71,14.25,41022.20,0.49,78878.62,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.90,35.74,403.84,2.20,0.47,0.47,1.00,1.00,6.22,14.75,0.52,0.86,0.0001,0.0003,12,0,65,22, 41340,37535,1217,77.92,1.59,50,0.00,0.00,33,53817.88,114096.63,2194.19,0.94,18.87,0.94,18.87,0.24,0.24,1.00,1.00,5.29,14.60,0.58,0.85,0.0002,0.0005,3,0,85,10, 41756,2444,37389,3.79,1.21,66,0.00,0.00,34,27500.33,114096.57,2194.19,0.48,9.64,0.48,9.64,566.51,572.33,572.96,  2%,  2%,  2%,13105.99,13102.48,13101.93, 52%, 52%, 52%,17696.26,17701.81,17742.30, 70%, 70%, 70%,9127.54,8311.94,8298.77, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.11,137.80,25.62 ,10.12 ,304.77 ,518.37 ,2.20,2.20,
2026-03-16,00:53:46.678,0.36,0.36,1.00,1.00,11.52,29.24,0.55,0.86,0.0001,0.0004,8,0,75,16,81.63,2.97,50,0.00,0.00,81124.82,228125.46,2193.52,0.71,14.22,0.71,14.22,40885.61,0.48,78800.26,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.46,35.79,404.93,2.20,0.47,0.47,1.00,1.00,6.22,14.67,0.52,0.86,0.0001,0.0003,12,0,65,22, 40404,37337,1328,77.49,1.67,50,0.00,0.00,33,53591.22,114062.66,2193.52,0.94,18.79,0.94,18.79,0.24,0.24,1.00,1.00,5.30,14.57,0.58,0.85,0.0002,0.0005,3,0,85,10, 41964,2617,37163,4.14,1.30,66,0.00,0.00,34,27533.60,114062.80,2193.52,0.48,9.66,0.48,9.66,603.90,609.65,610.35,  2%,  2%,  2%,13023.06,13019.60,13019.05, 52%, 52%, 52%,17638.16,17643.53,17684.80, 70%, 70%, 70%,9155.92,8345.37,8332.47, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,160.72,137.75,25.58 ,10.20 ,306.33 ,517.53 ,2.20,2.20,
2026-03-16,00:53:47.678,0.36,0.36,1.00,1.00,11.45,29.25,0.55,0.86,0.0001,0.0004,8,0,75,16,81.58,2.83,50,0.00,0.00,81613.21,228351.21,2195.69,0.71,14.30,0.71,14.30,40963.38,0.49,78771.83,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,298.92,35.75,404.42,2.20,0.47,0.47,1.00,1.00,6.17,14.67,0.52,0.86,0.0001,0.0003,12,0,65,22, 42328,37425,1211,77.77,1.57,50,0.00,0.00,33,53945.69,114175.69,2195.69,0.94,18.90,0.94,18.90,0.24,0.24,1.00,1.00,5.28,14.58,0.58,0.85,0.0002,0.0005,3,0,85,10, 39572,2450,889300,3.81,1.25,66,0.00,0.00,34,27667.51,114175.52,2195.69,0.48,9.69,0.48,9.69,568.06,573.80,574.53,  2%,  2%,  2%,13084.78,13081.49,13080.72, 52%, 52%, 52%,17669.58,17675.08,17715.59, 70%, 70%, 70%,9117.38,8303.65,8290.54, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.01,137.91,25.61 ,10.14 ,304.70 ,518.37 ,2.20,2.20,
2026-03-16,00:53:48.678,0.36,0.36,1.00,1.00,11.55,29.32,0.55,0.86,0.0001,0.0004,8,0,75,16,81.79,2.80,50,0.00,0.00,81414.10,228316.45,2196.55,0.71,14.26,0.71,14.26,41080.62,0.49,78960.12,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,299.28,35.84,403.34,2.20,0.47,0.47,1.00,1.00,6.24,14.72,0.52,0.86,0.0001,0.0003,12,0,65,22, 41444,37568,1226,78.00,1.58,50,0.00,0.00,33,53901.66,114158.94,2196.55,0.94,18.89,0.94,18.89,0.24,0.24,1.00,1.00,5.31,14.61,0.58,0.85,0.0002,0.0005,3,0,85,10, 38012,2414,37442,3.79,1.22,66,0.00,0.00,34,27512.45,114157.50,2196.55,0.48,9.64,0.48,9.64,568.68,574.63,575.28,  2%,  2%,  2%,13123.12,13119.78,13119.14, 52%, 52%, 52%,17714.47,17720.52,17760.80, 70%, 70%, 70%,9137.36,8320.23,8306.74, 36%, 33%, 33%,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,100.00,0.00,0.00,0.00,0.00,100.00,0.00,0.00,161.25,138.03,25.68 ,10.16 ,303.82 ,517.84 ,2.20,2.20,
