,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT2,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,SKT3,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Ch0Read,Ch0Write,Ch1Read,Ch1Write,Ch2Read,Ch2Write,Ch3Read,Ch3Write,Ch4Read,Ch4Write,Ch5Read,Ch5Write,Mem Read (MB/s),Mem Write (MB/s),P. Write (T/s),Memory (MB/s),Read,Write,Memory
2026-08-27,21:33:19.221,  387.14,  667.71,  388.11,  668.13,  386.26,  666.89,  384.02,  663.88,  384.38,  664.37,  384.96,  663.99, 2314.87, 3994.97,7386210702, 6309.83,  449.61,  755.24,  449.23,  754.59,  449.05,  754.36,  444.82,  749.31,  444.99,  749.47,  445.27,  749.72, 2682.96, 4512.69,7385439392, 7195.65,  377.60,  656.76,  377.30,  656.27,  377.40,  656.41,  375.23,  651.86,  375.69,  652.64,  375.51,  652.23, 2258.73, 3926.19,7386630933, 6184.92,    4.07,    5.78,    3.98,    5.78,    4.03,    5.73,    3.59,    5.40,    3.55,    5.32,    3.59,    5.39,   22.81,   33.40,7388338632,   56.21,   7279.37,  12467.24,  19746.61
2026-08-27,21:33:20.221,    8.66,    5.86,    9.37,    6.35,    8.09,    5.51,    7.58,    5.12,    7.71,    5.30,    8.53,    5.69,   49.94,   33.84,7987958944,   83.78,   15.99,   21.69,   16.12,   21.96,   16.00,   21.72,   12.86,   18.39,   13.03,   18.44,   13.03,   18.54,   87.03,  120.75,7988122880,  207.78,   24.78,   44.98,   24.77,   44.99,   24.76,   45.04,   20.99,   43.44,   20.93,   43.46,   21.16,   43.71,  137.38,  265.63,7987313986,  403.01,    2.34,    2.20,    2.34,    2.20,    2.30,    2.17,    1.92,    1.81,    1.88,    1.75,    1.88,    1.77,   12.66,   11.89,7990165333,   24.55,    287.02,    432.11,    719.13
2026-08-27,21:33:21.220,  180.92,  239.15,  195.16,  254.00,  185.57,  244.04,  163.05,  227.72,  161.71,  226.92,  175.04,  240.45, 1061.45, 1432.27,8004016558, 2493.72,  100.96,  150.95,  102.16,  152.13,  101.96,  152.04,   76.86,  133.32,   76.28,  132.85,   76.28,  132.87,  534.50,  854.15,8003704266, 1388.65,  173.43,  243.05,  179.08,  249.76,  180.13,  246.68,  145.21,  221.70,  155.07,  231.51,  148.11,  226.80,  981.03, 1419.50,8000877283, 2400.53,   94.40,  147.24,   95.76,  148.74,   96.04,  149.02,   68.38,  126.03,   68.64,  126.45,   68.26,  126.05,  491.48,  823.52,7998231591, 1315.00,   3068.46,   4529.45,   7597.91
2026-08-27,21:33:22.220,  485.45,  556.35,  514.34,  585.05,  498.73,  569.56,  454.14,  538.08,  451.76,  535.64,  480.61,  566.65, 2885.02, 3351.33,7992533470, 6236.35,  331.98,  418.27,  333.10,  419.22,  332.70,  419.18,  294.62,  390.12,  295.04,  390.29,  295.61,  391.08, 1883.05, 2428.15,7993054039, 4311.20,  404.04,  509.94,  415.38,  522.80,  413.08,  515.12,  368.10,  484.35,  385.29,  500.79,  376.89,  496.54, 2362.78, 3029.53,7993473483, 5392.31,  345.33,  437.98,  348.12,  441.33,  347.35,  440.06,  310.18,  412.35,  309.59,  411.73,  309.74,  412.13, 1970.31, 2555.58,7993903747, 4525.88,   9101.15,  11364.59,  20465.74
2026-08-27,21:33:23.221,  386.06,  426.46,  415.77,  453.30,  399.14,  438.17,  353.12,  400.69,  348.86,  397.13,  378.80,  425.78, 2281.74, 2541.53,8002071050, 4823.27,  258.60,  324.86,  259.70,  326.20,  259.68,  325.93,  216.47,  284.28,  215.97,  283.68,  216.81,  284.53, 1427.24, 1829.48,8002071172, 3256.72,  352.70,  441.82,  362.33,  452.99,  361.77,  447.34,  306.29,  400.36,  323.78,  417.36,  316.31,  413.51, 2023.18, 2573.39,8002084248, 4596.57,  233.96,  295.78,  237.46,  299.71,  235.70,  296.99,  197.42,  263.52,  197.91,  263.84,  197.00,  263.16, 1299.46, 1682.98,8002100517, 2982.44,   7031.62,   8627.38,  15658.99
2026-08-27,21:33:24.221,  282.17,  288.39,  298.43,  303.21,  288.18,  293.03,  261.18,  271.94,  260.49,  272.23,  276.26,  285.98, 1666.71, 1714.78,8000820646, 3381.49,  158.62,  178.70,  160.10,  180.45,  159.27,  179.64,  125.82,  144.72,  124.81,  143.51,  125.29,  144.08,  853.90,  971.10,8000816848, 1825.00,  251.94,  286.69,  257.70,  293.62,  259.81,  291.61,  215.99,  249.69,  227.40,  261.12,  221.81,  258.50, 1434.65, 1641.23,8000820758, 3075.88,  179.85,  201.38,  183.00,  204.63,  181.07,  202.71,  145.90,  165.37,  146.33,  166.15,  145.81,  165.26,  981.96, 1105.50,8000880350, 2087.46,   4937.22,   5432.60,  10369.83
2026-08-27,21:33:25.221,  446.98,  492.39,  485.67,  528.57,  465.46,  509.58,  419.37,  475.24,  416.76,  474.09,  454.30,  510.90, 2688.53, 2990.76,8002022647, 5679.29,  326.08,  401.83,  328.54,  403.99,  327.42,  402.94,  294.75,  378.38,  294.65,  378.26,  294.86,  378.57, 1866.30, 2343.97,8001819440, 4210.27,  412.64,  511.28,  424.52,  525.82,  425.39,  520.62,  381.07,  491.13,  405.47,  514.19,  394.12,  508.84, 2443.21, 3071.89,8001424341, 5515.09,  325.48,  404.77,  329.73,  409.82,  327.31,  407.02,  293.06,  379.60,  293.61,  380.13,  293.38,  379.80, 1862.57, 2361.14,8002972096, 4223.71,   8860.61,  10767.75,  19628.36
2026-08-27,21:33:26.222,  325.98,  353.73,  355.30,  381.46,  335.98,  361.90,  301.41,  335.49,  298.69,  333.80,  325.45,  359.94, 1942.80, 2126.33,7995149058, 4069.13,  184.05,  227.29,  183.56,  226.50,  186.43,  229.87,  161.70,  210.24,  159.84,  208.02,  159.89,  208.03, 1035.47, 1309.95,7995083714, 2345.42,  264.52,  323.44,  274.00,  334.58,  275.38,  329.57,  240.72,  308.80,  259.30,  326.58,  250.65,  322.61, 1564.57, 1945.58,7997307323, 3510.15,  183.94,  221.12,  186.21,  223.65,  184.60,  221.90,  157.36,  200.85,  158.82,  202.01,  159.39,  203.16, 1030.32, 1272.69,7997723664, 2303.02,   5573.16,   6654.54,  12227.71
2026-08-27,21:33:27.221,  372.09,  413.93,  388.19,  431.04,  377.84,  419.66,  348.11,  398.43,  346.32,  397.50,  359.37,  411.84, 2191.91, 2472.39,8000322871, 4664.30,  245.23,  287.99,  244.51,  286.92,  246.06,  288.58,  214.91,  261.83,  215.41,  262.37,  214.95,  261.96, 1381.06, 1649.65,8000660923, 3030.71,  321.04,  376.68,  329.35,  385.17,  332.07,  383.38,  290.20,  349.54,  302.96,  362.09,  295.11,  357.72, 1870.74, 2214.58,7998831748, 4085.32,  253.45,  300.05,  253.93,  300.34,  255.93,  302.56,  222.94,  273.68,  223.82,  274.42,  223.56,  274.06, 1433.64, 1725.11,7996795950, 3158.75,   6877.35,   8061.73,  14939.08
2026-08-27,21:33:28.222,  456.28,  496.86,  493.17,  530.85,  471.66,  509.50,  427.29,  478.70,  426.68,  479.08,  461.78,  512.59, 2736.87, 3007.59,8002554404, 5744.46,  312.78,  386.47,  313.29,  386.64,  315.27,  388.65,  275.89,  355.35,  275.99,  355.63,  275.17,  354.80, 1768.40, 2227.53,8002463726, 3995.93,  417.05,  519.22,  428.73,  532.63,  431.89,  529.69,  384.33,  496.46,  403.85,  514.84,  394.82,  510.62, 2460.67, 3103.44,8002458005, 5564.11,  321.77,  397.40,  325.12,  401.27,  323.36,  399.25,  286.68,  369.53,  287.02,  369.76,  286.44,  369.25, 1830.38, 2306.46,8002886176, 4136.83,   8796.33,  10645.01,  19441.34
2026-08-27,21:33:29.222,  329.33,  345.55,  360.10,  373.01,  337.79,  351.52,  304.67,  327.02,  301.84,  325.63,  329.93,  350.17, 1963.65, 2072.90,8002416632, 4036.55,  175.67,  208.69,  175.82,  209.43,  177.05,  210.79,  137.87,  171.79,  138.42,  172.24,  138.56,  172.40,  943.39, 1145.35,8002313801, 2088.74,  285.76,  344.60,  292.83,  352.75,  293.43,  348.43,  247.81,  311.38,  263.56,  326.76,  258.23,  324.37, 1641.62, 2008.29,8001992479, 3649.91,  181.76,  214.99,  182.51,  215.22,  181.94,  214.83,  146.83,  181.42,  146.47,  181.20,  146.89,  181.54,  986.40, 1189.20,8000916839, 2175.60,   5535.05,   6415.74,  11950.79
2026-08-27,21:33:30.223,  354.18,  373.60,  375.60,  393.71,  360.99,  379.25,  327.57,  351.47,  324.81,  349.69,  344.15,  368.01, 2087.31, 2215.73,8000076537, 4303.04,  236.84,  278.33,  239.07,  280.58,  237.95,  279.58,  213.75,  259.92,  213.45,  259.83,  212.70,  258.76, 1353.77, 1617.01,8000174930, 2970.79,  316.51,  377.44,  321.62,  384.11,  325.43,  381.89,  282.21,  345.51,  295.45,  359.11,  289.21,  355.78, 1830.42, 2203.84,8000102669, 4034.26,  233.61,  277.81,  234.04,  278.58,  234.35,  278.43,  202.89,  248.22,  202.95,  248.38,  202.32,  247.59, 1310.15, 1579.00,8001131520, 2889.16,   6581.65,   7615.59,  14197.24
2026-08-27,21:33:31.223,  489.92,  529.07,  531.27,  568.30,  509.25,  545.99,  459.79,  508.49,  457.96,  507.43,  494.11,  542.61, 2942.30, 3201.90,7994391192, 6144.19,  339.60,  414.28,  343.75,  419.49,  343.44,  418.58,  301.60,  380.32,  301.48,  380.17,  301.95,  380.64, 1931.82, 2393.48,7994539982, 4325.30,  427.94,  529.68,  437.97,  541.16,  436.15,  534.55,  386.19,  495.30,  404.98,  512.78,  395.77,  508.59, 2489.00, 3122.06,7995222008, 5611.06,  338.21,  414.94,  334.64,  410.95,  337.44,  414.36,  295.68,  375.91,  295.76,  376.07,  295.27,  375.38, 1897.01, 2367.62,7994821404, 4264.63,   9260.13,  11085.05,  20345.18
2026-08-27,21:33:32.223,  296.60,  316.80,  319.96,  338.90,  303.90,  323.21,  276.97,  302.53,  274.61,  301.16,  294.08,  319.37, 1766.12, 1901.96,8004303956, 3668.08,  165.29,  199.72,  168.61,  203.99,  167.60,  202.67,  144.73,  184.91,  144.51,  184.37,  144.14,  184.32,  934.88, 1159.96,8004182525, 2094.84,  255.98,  306.73,  260.47,  312.90,  263.20,  311.78,  229.24,  287.48,  242.06,  301.39,  236.76,  297.82, 1487.70, 1818.11,8003989859, 3305.81,  147.45,  177.10,  145.95,  175.17,  147.90,  177.36,  125.88,  160.96,  125.73,  161.54,  125.65,  161.70,  818.56, 1013.83,8003856394, 1832.39,   5007.27,   5893.86,  10901.13
2026-08-27,21:33:33.223,  364.19,  392.87,  388.82,  417.53,  372.76,  400.92,  336.29,  371.00,  335.18,  370.96,  356.89,  392.75, 2154.13, 2346.03,8002987718, 4500.16,  249.02,  298.37,  252.26,  302.35,  251.70,  301.67,  219.05,  271.90,  219.52,  272.53,  218.94,  271.83, 1410.49, 1718.65,8003146059, 3129.15,  337.20,  407.29,  346.73,  417.75,  346.86,  413.98,  300.97,  375.15,  315.64,  389.48,  308.81,  386.10, 1956.21, 2389.74,8003057397, 4345.95,  234.56,  284.08,  232.80,  282.19,  234.87,  284.80,  201.23,  253.17,  201.41,  253.37,  201.30,  253.32, 1306.18, 1610.93,8003149506, 2917.11,   6827.01,   8065.35,  14892.36
2026-08-27,21:33:34.223,  379.46,  416.52,  416.99,  449.75,  394.61,  428.83,  345.39,  389.13,  342.43,  387.70,  376.70,  417.31, 2255.58, 2489.24,7994521011, 4744.82,  266.26,  333.69,  269.16,  337.46,  268.71,  336.61,  227.96,  298.65,  228.80,  299.78,  229.19,  300.09, 1490.08, 1906.28,7994063659, 3396.36,  367.51,  463.40,  377.12,  475.42,  378.36,  471.17,  323.46,  427.21,  342.24,  444.97,  336.10,  442.94, 2124.78, 2725.10,7993482622, 4849.88,  250.08,  316.83,  250.73,  317.72,  249.94,  316.67,  215.32,  288.28,  215.89,  288.39,  215.35,  288.21, 1397.32, 1816.10,7993059830, 3213.41,   7267.75,   8936.72,  16204.47
2026-08-27,21:33:35.224,  279.83,  296.25,  297.94,  315.07,  286.60,  303.12,  262.37,  281.68,  261.38,  281.06,  277.83,  298.75, 1665.94, 1775.92,8003015689, 3441.87,  149.22,  165.95,  151.47,  168.72,  150.66,  167.32,  126.15,  143.90,  126.91,  144.85,  126.58,  144.71,  830.99,  935.45,8004113697, 1766.44,  241.69,  272.17,  249.11,  280.67,  249.43,  277.77,  216.53,  247.83,  230.36,  261.96,  223.41,  256.89, 1410.51, 1597.28,8004103043, 3007.80,  168.00,  185.72,  168.77,  186.61,  169.84,  187.64,  148.65,  167.84,  149.35,  168.84,  148.12,  167.72,  952.73, 1064.37,8005315944, 2017.10,   4860.18,   5373.03,  10233.21
2026-08-27,21:33:36.223,  446.53,  489.60,  478.16,  519.95,  459.45,  501.72,  416.92,  472.43,  415.60,  472.27,  442.45,  496.91, 2659.10, 2952.88,8003454451, 5611.98,  321.64,  392.55,  325.70,  397.69,  326.41,  398.16,  286.09,  363.56,  286.74,  364.40,  288.04,  365.96, 1834.62, 2282.32,8002705906, 4116.94,  445.68,  536.13,  454.06,  546.38,  455.20,  541.23,  405.80,  507.08,  422.90,  523.99,  415.28,  520.20, 2598.92, 3175.00,8003308589, 5773.92,  325.12,  400.87,  326.60,  403.00,  326.03,  401.78,  293.57,  376.22,  292.94,  375.55,  291.99,  374.73, 1856.24, 2332.15,8002621622, 4188.39,   8948.88,  10742.35,  19691.23
2026-08-27,21:33:37.223,  399.85,  456.27,  432.18,  488.69,  413.30,  468.97,  365.63,  429.48,  363.67,  428.51,  389.31,  453.65, 2363.94, 2725.58,7994233012, 5089.51,  231.75,  298.97,  233.13,  300.65,  234.72,  302.77,  198.67,  272.71,  197.42,  271.41,  201.07,  275.48, 1296.77, 1721.99,7993828629, 3018.76,  346.20,  432.36,  354.80,  442.33,  356.71,  438.67,  307.70,  404.25,  323.64,  419.71,  318.83,  418.62, 2007.88, 2555.92,7993152958, 4563.80,  249.51,  322.50,  249.18,  322.56,  250.88,  324.02,  217.94,  298.87,  217.94,  298.51,  217.53,  298.48, 1402.98, 1864.93,7992609764, 3267.91,   7071.56,   8868.42,  15939.98
2026-08-27,21:33:38.223,  271.81,  285.20,  292.38,  304.59,  279.59,  291.92,  255.28,  271.70,  254.27,  271.57,  271.63,  288.71, 1624.96, 1713.68,8000481765, 3338.64,  157.30,  171.38,  158.11,  172.30,  159.28,  173.20,  138.90,  156.43,  137.65,  155.06,  138.10,  155.55,  889.34,  983.93,8000833682, 1873.27,  239.30,  267.22,  246.80,  276.14,  246.86,  272.13,  218.43,  249.93,  230.50,  262.32,  225.00,  259.01, 1406.90, 1586.75,8000907964, 2993.65,  164.09,  182.83,  164.99,  183.62,  165.13,  183.70,  147.74,  169.73,  147.48,  169.20,  147.75,  169.56,  937.17, 1058.63,8001287417, 1995.80,   4858.37,   5342.99,  10201.36
2026-08-27,21:33:39.224,  477.81,  521.14,  514.80,  556.11,  492.81,  534.58,  443.04,  496.07,  441.25,  495.48,  475.88,  528.72, 2845.59, 3132.10,8001818157, 5977.68,  316.54,  387.26,  317.43,  388.48,  318.32,  389.70,  283.65,  362.65,  283.66,  362.65,  284.87,  363.86, 1804.47, 2254.60,8001827970, 4059.07,  450.89,  544.29,  459.36,  554.50,  462.87,  551.21,  414.64,  517.83,  432.97,  535.37,  424.68,  531.89, 2645.41, 3235.08,8002358088, 5880.49,  324.55,  395.78,  326.43,  398.28,  326.31,  397.58,  289.20,  366.90,  290.34,  368.18,  288.77,  366.58, 1845.61, 2293.30,8002438455, 4138.91,   9141.08,  10915.08,  20056.16
2026-08-27,21:33:40.224,  401.47,  449.75,  429.88,  476.30,  413.41,  459.80,  365.58,  419.91,  364.36,  419.71,  391.81,  446.44, 2366.51, 2671.90,8000931297, 5038.41,  232.95,  298.59,  233.28,  298.83,  234.70,  300.52,  196.71,  266.09,  196.67,  266.37,  196.98,  266.66, 1291.29, 1697.07,8001328442, 2988.36,  346.87,  422.27,  358.00,  434.83,  355.19,  426.99,  306.32,  389.92,  323.55,  406.61,  316.80,  403.36, 2006.73, 2483.96,8001495336, 4490.69,  240.89,  304.59,  242.38,  306.22,  242.19,  305.90,  208.82,  279.27,  209.68,  280.08,  208.90,  279.14, 1352.85, 1755.20,8001583806, 3108.05,   7017.38,   8608.12,  15625.51
2026-08-27,21:33:41.224,  273.62,  284.92,  290.42,  300.59,  279.24,  289.50,  253.06,  267.82,  251.33,  266.74,  266.98,  281.42, 1614.65, 1691.00,7994912361, 3305.65,  160.83,  177.36,  160.58,  176.92,  160.91,  177.18,  135.46,  153.40,  135.75,  153.74,  135.09,  152.99,  888.62,  991.59,7994504466, 1880.21,  242.01,  267.75,  249.86,  276.56,  248.81,  270.44,  212.14,  238.89,  225.35,  251.57,  218.13,  247.16, 1396.31, 1552.37,7994417265, 2948.68,  180.28,  202.52,  181.59,  204.05,  181.95,  204.15,  153.52,  176.40,  153.07,  176.14,  152.96,  175.64, 1003.37, 1138.89,7994325219, 2142.26,   4902.95,   5373.85,  10276.79
2026-08-27,21:33:42.225,  437.68,  470.52,  477.16,  506.75,  454.71,  485.63,  411.12,  452.99,  407.57,  450.44,  444.52,  486.27, 2632.76, 2852.60,8002073372, 5485.36,  298.27,  363.80,  299.00,  364.79,  300.18,  365.88,  275.76,  351.37,  276.27,  351.94,  275.62,  351.23, 1725.09, 2149.02,8002053367, 3874.11,  417.76,  498.69,  429.00,  512.26,  428.50,  506.03,  389.61,  484.80,  408.85,  503.84,  400.96,  499.58, 2474.67, 3005.20,8002069519, 5479.86,  319.00,  381.74,  320.08,  383.56,  320.91,  383.85,  292.37,  365.02,  293.45,  365.80,  292.12,  364.49, 1837.92, 2244.46,8002042119, 4082.38,   8670.44,  10251.28,  18921.72
2026-08-27,21:33:43.226,  322.93,  346.08,  350.85,  372.83,  333.26,  355.14,  297.71,  325.74,  293.93,  323.09,  319.16,  348.38, 1917.82, 2071.27,8002636639, 3989.10,  169.66,  201.55,  169.51,  201.42,  169.71,  201.77,  138.40,  173.07,  138.66,  173.34,  138.75,  173.48,  924.69, 1124.63,8002042881, 2049.32,  285.33,  331.75,  296.36,  343.35,  294.86,  337.32,  253.71,  306.65,  270.44,  322.75,  264.21,  320.28, 1664.90, 1962.11,8001875645, 3627.01,  175.12,  204.98,  175.16,  204.80,  174.23,  203.75,  146.38,  180.53,  146.65,  180.58,  146.43,  180.50,  963.96, 1155.14,8004014546, 2119.10,   5471.38,   6313.15,  11784.53
2026-08-27,21:33:44.225,  340.86,  357.05,  362.05,  375.70,  349.34,  363.63,  318.01,  339.75,  314.60,  337.67,  333.25,  354.01, 2018.12, 2127.81,7994526220, 4145.93,  231.70,  267.82,  232.31,  268.55,  232.38,  268.54,  201.69,  241.94,  201.84,  242.00,  201.10,  241.39, 1301.01, 1530.24,7994842238, 2831.25,  326.43,  375.48,  335.18,  385.72,  333.73,  380.08,  290.47,  342.64,  305.39,  357.89,  299.51,  354.90, 1890.71, 2196.71,7996910066, 4087.42,  231.03,  267.11,  232.07,  268.49,  231.04,  267.17,  200.89,  239.62,  200.82,  239.70,  200.76,  239.35, 1296.61, 1521.45,7994995676, 2818.06,   6506.45,   7376.21,  13882.66
2026-08-27,21:33:45.226,  481.45,  512.46,  521.12,  547.40,  500.47,  527.67,  452.55,  493.82,  450.15,  493.28,  486.47,  526.86, 2892.22, 3101.49,8004753315, 5993.71,  322.77,  382.73,  325.08,  385.11,  324.85,  384.95,  298.73,  369.77,  298.65,  370.28,  299.73,  371.34, 1869.81, 2264.17,8005110874, 4133.99,  450.82,  524.21,  461.14,  536.63,  460.80,  529.97,  421.17,  509.33,  444.62,  532.40,  436.00,  527.50, 2674.55, 3160.05,8003149976, 5834.60,  307.15,  359.16,  308.29,  360.33,  307.08,  358.78,  280.40,  341.59,  281.08,  342.43,  279.89,  341.08, 1763.89, 2103.38,8003467458, 3867.27,   9200.48,  10629.09,  19829.57
2026-08-27,21:33:46.226,  309.28,  328.56,  334.31,  350.35,  318.82,  335.73,  288.94,  315.08,  287.52,  315.21,  308.99,  334.69, 1847.87, 1979.63,8003143562, 3827.50,  159.25,  183.85,  160.41,  185.07,  160.97,  185.58,  141.30,  173.37,  141.34,  173.04,  141.16,  173.36,  904.43, 1074.26,8003381667, 1978.69,  263.55,  300.82,  274.70,  313.91,  272.58,  307.24,  240.30,  288.93,  255.62,  304.59,  249.86,  301.48, 1556.61, 1816.97,8003414416, 3373.58,  166.97,  188.33,  167.99,  189.68,  167.04,  188.25,  146.29,  174.88,  146.75,  175.49,  146.34,  175.04,  941.37, 1091.67,8003686953, 2033.04,   5250.28,   5962.53,  11212.81
2026-08-27,21:33:47.226,  343.21,  360.50,  367.18,  382.00,  352.64,  368.03,  322.58,  347.81,  321.89,  348.40,  342.01,  366.29, 2049.52, 2173.03,7995362839, 4222.55,  236.92,  271.33,  237.97,  272.52,  237.79,  272.07,  208.84,  246.83,  208.99,  246.80,  208.53,  246.52, 1339.03, 1556.07,7995035964, 2895.10,  330.74,  377.39,  338.86,  387.01,  337.77,  380.60,  299.41,  351.80,  313.60,  366.27,  307.00,  362.58, 1927.39, 2225.66,7994992765, 4153.05,  236.70,  269.92,  235.77,  269.06,  235.71,  269.00,  208.02,  244.96,  208.34,  245.51,  207.83,  244.87, 1332.36, 1543.32,7994570533, 2875.68,   6648.29,   7498.08,  14146.37
2026-08-27,21:33:48.227,  409.46,  445.03,  450.14,  482.78,  428.16,  460.89,  374.86,  414.54,  371.01,  412.55,  407.38,  447.56, 2441.01, 2663.36,8003175944, 5104.37,  251.16,  304.64,  252.86,  306.88,  253.12,  306.87,  219.47,  278.35,  219.40,  278.21,  220.28,  279.22, 1416.29, 1754.16,8003844447, 3170.46,  367.82,  434.12,  379.43,  448.43,  381.24,  443.20,  330.42,  404.62,  352.56,  425.66,  343.47,  421.89, 2154.94, 2577.91,8006141288, 4732.85,  247.03,  301.49,  246.36,  300.75,  245.96,  300.34,  210.94,  270.48,  210.42,  269.94,  210.57,  270.35, 1371.27, 1713.36,8008327199, 3084.63,   7383.52,   8708.79,  16092.31
2026-08-27,21:33:49.226,  368.24,  393.12,  388.50,  412.85,  376.07,  400.07,  349.37,  381.82,  348.18,  381.42,  363.41,  396.85, 2193.77, 2366.13,8000983299, 4559.90,  229.82,  263.10,  232.49,  265.86,  232.23,  265.25,  208.71,  249.05,  207.52,  247.69,  207.99,  248.43, 1318.77, 1539.37,8000205499, 2858.15,  338.12,  381.64,  345.80,  390.22,  345.88,  386.38,  311.73,  363.50,  325.94,  377.30,  320.30,  374.32, 1987.76, 2273.35,7998023049, 4261.11,  242.72,  279.63,  241.89,  278.99,  243.07,  280.15,  216.55,  259.85,  216.44,  259.46,  216.96,  259.97, 1377.62, 1618.06,7995950075, 2995.67,   6877.93,   7796.91,  14674.83
2026-08-27,21:33:50.226,  363.69,  382.05,  394.56,  410.31,  376.33,  392.52,  341.79,  367.07,  339.86,  366.47,  367.79,  393.24, 2184.01, 2311.66,7995004518, 4495.67,  247.98,  285.68,  250.24,  288.31,  250.10,  288.18,  214.58,  254.70,  215.29,  255.33,  215.06,  255.10, 1393.26, 1627.30,7994981588, 3020.56,  341.42,  392.61,  352.04,  405.23,  350.25,  397.96,  305.62,  362.04,  323.08,  379.04,  315.18,  375.18, 1987.60, 2312.04,7994949972, 4299.64,  242.94,  284.07,  241.78,  283.31,  243.68,  285.09,  208.99,  253.03,  208.54,  252.26,  208.33,  252.44, 1354.26, 1610.18,7995672199, 2964.44,   6919.12,   7861.19,  14780.31
2026-08-27,21:33:51.227,  398.10,  434.98,  433.62,  467.36,  412.30,  446.26,  366.63,  410.85,  363.56,  409.00,  395.09,  438.61, 2369.31, 2607.05,8001925242, 4976.36,  256.46,  313.03,  257.54,  313.99,  259.61,  316.50,  229.44,  294.02,  228.30,  293.20,  230.85,  295.79, 1462.20, 1826.54,8004187944, 3288.73,  375.47,  446.79,  385.80,  459.34,  384.71,  452.47,  341.04,  425.49,  357.54,  441.98,  350.51,  438.34, 2195.07, 2664.42,8003578597, 4859.49,  215.05,  271.50,  213.15,  269.41,  215.61,  272.24,  187.23,  252.58,  186.85,  252.39,  186.58,  251.92, 1204.47, 1570.04,8001819550, 2774.51,   7231.04,   8668.05,  15899.09
2026-08-27,21:33:52.226,  285.59,  287.45,  308.84,  306.58,  293.67,  292.97,  271.01,  275.92,  270.46,  276.70,  291.01,  294.14, 1720.57, 1733.75,8002568129, 3454.32,  153.41,  164.15,  154.12,  165.20,  155.51,  166.66,  130.90,  143.76,  131.18,  144.31,  130.79,  144.01,  855.92,  928.09,7999820323, 1784.02,  250.55,  279.35,  257.16,  287.31,  257.15,  282.59,  225.75,  256.44,  239.01,  269.43,  230.66,  263.96, 1460.28, 1639.08,8000237240, 3099.37,  175.68,  192.55,  174.87,  192.24,  176.89,  194.18,  150.57,  169.01,  151.01,  169.32,  150.56,  168.86,  979.58, 1086.17,8000361204, 2065.75,   5016.36,   5387.10,  10403.46
2026-08-27,21:33:53.226,  467.61,  491.57,  502.34,  522.77,  480.92,  502.30,  439.39,  474.12,  436.69,  473.48,  465.69,  499.11, 2792.64, 2963.36,8000730506, 5756.00,  320.05,  373.13,  320.09,  373.24,  323.16,  376.54,  291.97,  353.83,  291.78,  353.73,  292.42,  354.45, 1839.46, 2184.92,8001408234, 4024.37,  442.54,  513.55,  452.91,  525.43,  449.88,  516.75,  413.07,  498.08,  428.88,  512.41,  422.57,  510.40, 2609.85, 3076.60,8001888033, 5686.45,  317.44,  374.79,  317.41,  374.95,  318.16,  375.87,  289.56,  356.86,  288.85,  355.94,  290.02,  357.20, 1821.45, 2195.62,8002402801, 4017.07,   9063.40,  10420.50,  19483.90
2026-08-27,21:33:54.226,  391.19,  432.24,  424.18,  462.79,  404.32,  443.98,  360.75,  409.73,  358.39,  408.86,  388.57,  437.63, 2327.39, 2595.23,7994414061, 4922.62,  237.10,  289.65,  239.07,  291.75,  239.68,  292.51,  206.99,  266.35,  207.05,  266.59,  207.45,  266.67, 1337.33, 1673.51,7994484119, 3010.84,  359.11,  434.09,  371.83,  448.51,  367.68,  436.95,  323.18,  408.82,  341.41,  426.47,  333.74,  422.46, 2096.94, 2577.29,7994166415, 4674.23,  242.17,  302.70,  241.15,  301.95,  243.61,  304.59,  207.74,  274.79,  206.76,  273.51,  206.83,  273.87, 1348.26, 1731.40,7994790042, 3079.66,   7109.92,   8577.43,  15687.35
